topic,pid,wave,finanzielle Unterstützung und Armutsbekämpfung,Entlastung von Familien und Eltern,Gerechtigkeit und Verteilung,"Finanzierung, Kosten und Steuern",Unterstützung von Kindern und Bildungschancen,Bürokratie und Zugang zur Leistung,grundsätzliche Zustimmung oder Ablehnung,Kritik an der politischen Umsetzung,"Kriminalität, Polizei und Strafrecht",Gesundheitliche Chancen und Risiken,"Regulierung, Kontrolle und Abgaberegeln","Wirtschaft, Steuern und Arbeitsplätze",Jugendschutz und Prävention,Freiheit und Eigenverantwortung,gesellschaftliche Akzeptanz und Normalisierung
Child support,340642271628,pre,0.7629543542861938,0.7781439423561096,0.8804377317428589,0.8079156875610352,0.8935883045196533,0.8258707523345947,0.23717541992664337,0.32103413343429565,,,,,,,
Child support,340642271628,post,0.9964063763618469,0.9546262621879578,0.8992099165916443,0.9389268755912781,0.8440237641334534,0.723504900932312,0.7378789186477661,0.06614568084478378,,,,,,,
Child support,340642298304,pre,0.9986929893493652,0.730866551399231,0.006837204098701477,0.9718458652496338,0.9805434346199036,0.9371532797813416,0.9988486170768738,0.9883296489715576,,,,,,,
Child support,340642298304,post,0.19868534803390503,0.23161421716213226,0.191176638007164,0.5073237419128418,0.24617072939872742,0.555917501449585,0.10532550513744354,0.5755879878997803,,,,,,,
Child support,340642943316,post,0.46976348757743835,0.9926541447639465,0.2819984257221222,0.9135994911193848,0.30115649104118347,0.982864499092102,0.9558991193771362,0.6123096942901611,,,,,,,
Child support,340643476152,pre,0.36931508779525757,0.45956119894981384,0.39793840050697327,0.45665204524993896,0.5563995838165283,0.49609383940696716,0.7839367985725403,0.5626571774482727,,,,,,,
Child support,340643476152,post,0.9997909665107727,0.9198228120803833,0.9880849719047546,0.6634508967399597,0.9965770840644836,0.6546739935874939,0.9830363392829895,0.042344387620687485,,,,,,,
Child support,340644762756,pre,0.43782350420951843,0.002601093612611294,0.011513704434037209,0.034529197961091995,0.9795103669166565,0.8032509684562683,0.13279545307159424,0.007808319758623838,,,,,,,
Child support,340644762756,post,0.9998804330825806,0.009642974473536015,0.026670409366488457,0.004150080494582653,0.666279673576355,0.0014437559293583035,0.0029235428664833307,0.00022516823082696646,,,,,,,
Child support,340645688892,pre,0.890007734298706,0.7325918674468994,0.5406814217567444,0.8211876153945923,0.8763172030448914,0.8592509031295776,0.581778347492218,0.14163722097873688,,,,,,,
Child support,340645688892,post,0.8221891522407532,0.24440808594226837,0.4330221712589264,0.39466747641563416,0.8557305932044983,0.6992544531822205,0.7975568175315857,0.18653921782970428,,,,,,,
Child support,340646807916,pre,0.4134771525859833,0.67640620470047,0.104112409055233,0.6808785796165466,0.6817267537117004,0.4814538061618805,0.9481065273284912,0.7752646803855896,,,,,,,
Child support,340646807916,post,0.46684563159942627,0.011093566194176674,0.31510335206985474,0.4397473633289337,0.7442848086357117,0.3974705934524536,0.10221505165100098,0.02490021102130413,,,,,,,
Cannabis,273746614716,pre,,,,,,,0.3032713830471039,,0.9713881015777588,0.9505488872528076,0.9012273550033569,0.6911847591400146,0.1718936413526535,0.0028727478347718716,0.000293654651613906
Cannabis,273746614716,post,,,,,,,0.17088815569877625,,0.9872404932975769,0.9404624700546265,0.5592900514602661,0.004681822378188372,0.0017926506698131561,0.0015099907759577036,0.0009565964573994279
Cannabis,273971922264,pre,,,,,,,0.2355477213859558,,0.9594877362251282,0.8861251473426819,0.35398629307746887,0.6477982401847839,0.3170032501220703,0.1362488567829132,0.0075479233637452126
Cannabis,273984233580,pre,,,,,,,0.7143790125846863,,0.5784481763839722,0.6570984721183777,0.297061949968338,0.5273165106773376,0.2970619201660156,0.7559974193572998,0.4951173663139343
Cannabis,273984233580,post,,,,,,,0.026721160858869553,,0.556640625,0.5438324809074402,0.030938221141695976,0.30528295040130615,0.10079008340835571,0.08106392621994019,0.0007748164352960885
Cannabis,274115558160,pre,,,,,,,0.3943777084350586,,0.7273948788642883,0.000758359907194972,0.4527778923511505,0.23810701072216034,0.04740382358431816,0.8523834347724915,0.8440879583358765
Cannabis,274115558160,post,,,,,,,0.967132031917572,,0.9068182706832886,0.47706690430641174,0.5808275938034058,0.5770187377929688,0.36048904061317444,0.7610060572624207,0.952175498008728
Cannabis,274131498096,post,,,,,,,0.7406905293464661,,0.9940196871757507,0.9784567952156067,0.6874201893806458,0.7306744456291199,0.21288585662841797,0.38352587819099426,0.4838922917842865
Cannabis,274350928032,post,,,,,,,0.49530044198036194,,0.9687602519989014,0.7599387764930725,0.4605315029621124,0.3702253997325897,0.04023794084787369,0.0027683856897056103,0.0002824080584105104
Cannabis,274430404728,pre,,,,,,,0.06730107218027115,,0.00022560836805496365,0.18286287784576416,0.0033309145364910364,0.00017536994710098952,0.00013032974675297737,0.000888230511918664,0.0001344663032796234
Cannabis,274430404728,post,,,,,,,0.216621994972229,,0.9890871047973633,0.9998279809951782,0.002278330735862255,0.6703925132751465,0.9890976548194885,0.005842604674398899,0.0009381115669384599
Cannabis,274502024316,pre,,,,,,,0.637482225894928,,0.10818894952535629,0.498046875,0.5258558392524719,0.06468302011489868,0.11818140000104904,0.48194146156311035,0.01615283451974392
Cannabis,274502024316,post,,,,,,,0.9895513653755188,,0.9929949641227722,0.23581159114837646,0.45713672041893005,0.15002882480621338,0.198529914021492,0.9983802437782288,0.0005736653110943735
Cannabis,274518574380,pre,,,,,,,0.06250248104333878,,0.9225957989692688,0.6477982401847839,0.23005373775959015,0.0711381733417511,0.0002891032490879297,0.0003711854515131563,0.00016931274149101228
Cannabis,274518574380,post,,,,,,,0.672896146774292,,0.8064718246459961,0.7945443987846375,0.7532851696014404,0.08148320019245148,0.012920472770929337,0.0007870083209127188,0.0001892474974738434
Cannabis,274526852832,pre,,,,,,,0.5198088884353638,,0.8915280699729919,0.9316493272781372,0.47122323513031006,0.7279754877090454,0.21044158935546875,0.001758038648404181,0.0004442183708306402
Cannabis,274526852832,post,,,,,,,0.7006804347038269,,0.9701852202415466,0.8839391469955444,0.6099889278411865,0.7455836534500122,0.1937568634748459,0.15024687349796295,0.11303996294736862
Cannabis,274533484212,pre,,,,,,,0.43206340074539185,,0.9366915822029114,0.9106249213218689,0.49072375893592834,0.6808786392211914,0.25183165073394775,0.029486393555998802,0.0007839425234124064
Cannabis,274533484212,post,,,,,,,0.7327830791473389,,0.8178656101226807,0.94868004322052,0.5491571426391602,0.43254274129867554,0.09081608802080154,0.003051510313525796,0.004459704272449017
Cannabis,274596068844,pre,,,,,,,0.3916385769844055,,0.5727227926254272,0.7189891934394836,0.42202815413475037,0.5472221374511719,0.43830427527427673,0.9969425797462463,0.25608712434768677
Cannabis,274596068844,post,,,,,,,0.8193157911300659,,0.6206216216087341,0.45132648944854736,0.492676317691803,0.5200088024139404,0.41917234659194946,0.5597713589668274,0.5774953961372375
Cannabis,274654142496,pre,,,,,,,0.5341265201568604,,0.027742888778448105,0.7973990440368652,0.3816803991794586,0.5808276534080505,0.200557678937912,0.9995169043540955,0.9610432386398315
Cannabis,274654142496,post,,,,,,,0.16132023930549622,,0.5841525793075562,0.724090576171875,0.3182732164859772,0.5078118443489075,0.4196479618549347,0.9976654648780823,0.244723841547966
Cannabis,274671650160,post,,,,,,,0.8688267469406128,,0.5936092734336853,0.507323682308197,0.5836780667304993,0.570331335067749,0.4707365930080414,0.7485361099243164,0.857171356678009
Cannabis,274758455232,pre,,,,,,,0.03079216554760933,,0.07326411455869675,0.8288695216178894,0.9863795638084412,0.08133713901042938,0.009946029633283615,0.06162138655781746,0.9932681322097778
Cannabis,274758455232,post,,,,,,,0.6302298903465271,,0.7577943205833435,0.16687896847724915,0.9993013143539429,0.733738124370575,0.06316378712654114,0.004755199886858463,0.032666806131601334
Cannabis,274880751012,pre,,,,,,,0.880373477935791,,0.00015905621694400907,0.39140594005584717,0.5053709149360657,0.0003453167446423322,0.0005941797280684114,0.6395109295845032,0.013597484678030014
Cannabis,274880751012,post,,,,,,,0.8482351303100586,,0.01662507839500904,0.9877291917800903,0.8450494408607483,0.11511248350143433,0.005089918617159128,0.5990160703659058,0.0035038229543715715
Cannabis,275780146716,pre,,,,,,,0.8985887169837952,,0.9016178846359253,0.20769642293453217,0.3583530783653259,0.3195459246635437,0.008054185658693314,0.8518295288085938,0.9424372315406799
Cannabis,275780146716,post,,,,,,,0.7234132885932922,,0.40415462851524353,0.7563575506210327,0.5794004201889038,0.2989005148410797,0.6667138338088989,0.4525358974933624,0.014657923951745033
Cannabis,275794438896,pre,,,,,,,0.25275275111198425,,0.4639299809932709,0.985327959060669,0.22575783729553223,0.0840970054268837,0.0005442132242023945,0.0009235809557139874,0.0005759092164225876
Cannabis,275794438896,post,,,,,,,0.7819972634315491,,0.12466522306203842,0.9888527393341064,0.7027340531349182,0.12940272688865662,0.021094921976327896,0.4666025638580322,0.0007793661206960678
Cannabis,275853123360,pre,,,,,,,0.4081588089466095,,0.5855752229690552,0.11104825139045715,0.32552051544189453,0.3757064640522003,0.13546064496040344,0.0029607838951051235,0.0003340431721881032
Cannabis,275910784560,pre,,,,,,,0.11790181696414948,,0.9655196070671082,0.8694931268692017,0.32723817229270935,0.6757646203041077,0.31658050417900085,0.040436405688524246,0.0014269596431404352
Cannabis,275910784560,post,,,,,,,0.2324516773223877,,0.5784481763839722,0.5917232632637024,0.04740381985902786,0.34466397762298584,0.0643000528216362,0.00025464370264671743,9.278282232116908e-05
Cannabis,276126931980,pre,,,,,,,0.001383117283694446,,0.00044421834172680974,0.016569290310144424,0.0004965042462572455,0.0003682979440782219,0.000263238325715065,0.0010083435336127877,0.0003569706459529698
Cannabis,276126931980,post,,,,,,,0.934574544429779,,0.02595735713839531,0.6623598337173462,0.9065291285514832,0.49658212065696716,0.00041731575038284063,0.000816738058347255,0.0002131875662598759
Cannabis,276150871980,pre,,,,,,,0.0636567622423172,,0.7213507890701294,0.39001110196113586,0.22151905298233032,0.4078049957752228,0.06979493051767349,0.008339973166584969,0.00028351310174912214
Cannabis,276150871980,post,,,,,,,0.1564912348985672,,0.3255205452442169,0.28937169909477234,0.25201570987701416,0.36931508779525757,0.19574777781963348,0.0002673826238606125,0.00013552079326473176
Cannabis,276190955064,pre,,,,,,,0.846957802772522,,0.9996380805969238,0.7769615650177002,0.23970511555671692,0.04455598443746567,0.00657699815928936,0.0007554056355729699,0.00034464316559024155
Cannabis,276190955064,post,,,,,,,0.007424573879688978,,0.7426084280014038,0.8856314420700073,0.13352817296981812,0.5029296875,0.14620910584926605,0.0007808886002749205,0.0003439709253143519
Cannabis,276272487864,pre,,,,,,,0.2488078624010086,,0.956405758857727,0.9533619284629822,0.3953675925731659,0.7285552024841309,0.10347652435302734,0.07567013055086136,0.00035488588036969304
Cannabis,276272487864,post,,,,,,,0.3713075816631317,,0.9745924472808838,0.9316492676734924,0.4990234375,0.8509646654129028,0.22729778289794922,0.0991644635796547,0.0004189484170638025
Cannabis,276479328780,pre,,,,,,,0.9592593908309937,,0.27105870842933655,0.9977261424064636,0.9999068379402161,0.13916224241256714,0.8811043500900269,0.7468781471252441,0.999908983707428
Cannabis,276479328780,post,,,,,,,0.7083544135093689,,0.29769957065582275,0.041152894496917725,0.02753293700516224,0.0007824140484444797,0.8972459435462952,0.2520386874675751,0.49072375893592834
Cannabis,276821393760,pre,,,,,,,0.5937271118164062,,0.1399831920862198,0.9995931386947632,0.4717099666595459,0.0016842223703861237,0.0006324767600744963,0.0023688743822276592,0.00043648143764585257
Cannabis,276821393760,post,,,,,,,0.43362167477607727,,0.0002813073806464672,0.9974934458732605,0.32060855627059937,0.00017536994710098952,0.0005193048273213208,0.02964751049876213,0.0009110511164180934
Cannabis,277769624328,pre,,,,,,,0.9801672697067261,,0.00014883848780300468,0.9997517466545105,0.4205995798110962,0.0003225071995984763,0.014497037045657635,0.42727723717689514,0.00020542288257274777
Cannabis,277769624328,post,,,,,,,0.9798611998558044,,0.685949444770813,0.6486889123916626,0.60905921459198,0.5219585299491882,0.24871663749217987,0.2084205001592636,0.0010142630198970437
Cannabis,277781255748,pre,,,,,,,0.9741657972335815,,0.02593267895281315,0.164717897772789,0.4765796363353729,0.1296229213476181,0.04871615767478943,0.9986006021499634,0.49633798003196716
Cannabis,277781255748,post,,,,,,,0.16815143823623657,,0.017309095710515976,0.01578456163406372,0.00432308716699481,0.0014550630003213882,0.00036901768180541694,0.9100669622421265,0.8041753172874451
Cannabis,277792883064,pre,,,,,,,0.3927152454853058,,0.5080559253692627,0.9995298981666565,0.1494693160057068,0.008219693787395954,0.0009253849275410175,0.0005792916635982692,0.00019373449322301894
Cannabis,277792883064,post,,,,,,,0.7775744199752808,,0.9729598760604858,0.6821504235267639,0.7114308476448059,0.724090576171875,0.4946291148662567,0.805785059928894,0.7902066707611084
Cannabis,277824618612,pre,,,,,,,0.6334102749824524,,0.001232760725542903,0.9486086964607239,0.6104534864425659,0.012540020048618317,0.15456734597682953,0.3289604187011719,0.0025459476746618748
Cannabis,277824618612,post,,,,,,,0.5161762833595276,,0.0007180297398008406,0.9994251728057861,0.17088817059993744,0.0003077430883422494,0.0006166297243908048,0.08862290531396866,0.003004342783242464
Cannabis,277871473980,post,,,,,,,0.7174080014228821,,0.18264411389827728,0.6178585290908813,0.8045595288276672,0.05912870168685913,0.07767493277788162,0.9991204142570496,0.2468622773885727
Cannabis,277948352160,pre,,,,,,,0.43170395493507385,,0.000847589923068881,0.4814538061618805,0.6799229979515076,0.005469274707138538,0.0023504828568547964,0.9666946530342102,0.9993550181388855
Cannabis,277948352160,post,,,,,,,0.8288003206253052,,0.35064369440078735,0.904101550579071,0.36590972542762756,0.010008730925619602,0.001377732609398663,0.9521532654762268,0.9752725958824158
Cannabis,277955127180,pre,,,,,,,0.0302145853638649,,0.0005295418086461723,0.9278060793876648,0.0009773503988981247,0.0002942285791505128,0.0061929901130497456,0.01481388509273529,0.0004765613120980561
Cannabis,277955127180,post,,,,,,,0.5947866439819336,,0.9619649648666382,0.9533619284629822,0.4411914050579071,0.6437773108482361,0.31742626428604126,0.1062261164188385,0.0016842223703861237
Cannabis,277957794096,pre,,,,,,,0.033939965069293976,,0.0001529638102510944,0.12710987031459808,0.003154205624014139,0.00035906763514503837,0.0022916889283806086,0.4014531075954437,0.002026899950578809
Cannabis,277957794096,post,,,,,,,0.7306022644042969,,0.0002611903182696551,0.9998326301574707,0.1445106565952301,0.0001859505573520437,0.059387292712926865,0.10606396943330765,0.0003439709544181824
Cannabis,277967714148,pre,,,,,,,0.6980465054512024,,0.16193224489688873,0.9222725629806519,0.9072916507720947,0.002439129864796996,0.02025469020009041,0.5207400321960449,0.05208602175116539
Cannabis,277967714148,post,,,,,,,0.6938620805740356,,0.9546262621879578,0.9996653199195862,0.8337311744689941,0.1866874396800995,0.0037325872108340263,0.570091962814331,0.005641908850520849
Cannabis,278016416316,pre,,,,,,,0.05934639647603035,,0.9828233122825623,0.5905430912971497,0.0002694791473913938,0.5664982795715332,0.0005907104350626469,0.006289901677519083,0.00043393252417445183
Cannabis,278016416316,post,,,,,,,0.024609927088022232,,0.9962419271469116,0.9605743288993835,0.00027000586851499975,0.4239349067211151,0.0012570442631840706,0.005469274241477251,0.0005053045460954309
Cannabis,278052255864,pre,,,,,,,0.7175564765930176,,0.8565725684165955,0.3731902837753296,0.9556514024734497,0.7339288592338562,0.35868996381759644,0.2907794415950775,0.7217432260513306
Cannabis,278052255864,post,,,,,,,0.514644205570221,,0.681938648223877,0.38676342368125916,0.72154700756073,0.5841525197029114,0.3083984851837158,0.2483518272638321,0.3858373761177063
Cannabis,278064084960,pre,,,,,,,0.9397476315498352,,0.21709881722927094,0.995749831199646,0.4153730571269989,0.020371293649077415,0.0015247863484546542,0.013146588578820229,0.0023231625091284513
Cannabis,278064084960,post,,,,,,,0.9114165306091309,,0.20323272049427032,0.5350984334945679,0.15077754855155945,0.07396337389945984,0.014696761034429073,0.00039977103006094694,0.00017709062376525253
Cannabis,278079206148,pre,,,,,,,0.9233161807060242,,0.7811636924743652,0.39326849579811096,0.24382245540618896,0.4848678708076477,0.04118179902434349,0.2557152211666107,0.0364251509308815
Cannabis,278079206148,post,,,,,,,0.6706082820892334,,0.8826302886009216,0.6146253347396851,0.6220002174377441,0.7189891934394836,0.45956119894981384,0.7074046730995178,0.6381590962409973
Cannabis,278168810148,pre,,,,,,,0.4452280104160309,,0.9929677844047546,0.7140738368034363,0.35711899399757385,0.10352182388305664,0.000956596399191767,0.0032603463623672724,0.00016865275392774493
Cannabis,278168810148,post,,,,,,,0.9984692931175232,,0.9948703646659851,0.9937829375267029,0.031499382108449936,0.0010923190275207162,0.0011879055527970195,0.015321080572903156,0.00026068079750984907
Cannabis,278241382548,pre,,,,,,,0.9061145782470703,,0.8373541235923767,0.7178037762641907,0.5204963088035583,0.6829968094825745,0.325949490070343,0.20275872945785522,0.03586803004145622
Cannabis,278441178948,pre,,,,,,,0.9982959628105164,,0.07864238321781158,0.5983121991157532,0.13834533095359802,0.04165676608681679,0.05139130726456642,0.0384233258664608,0.0004477008478716016
Cannabis,278441178948,post,,,,,,,0.36576810479164124,,0.015357956290245056,0.5068355202674866,0.11357959359884262,0.010965741239488125,0.014294829219579697,0.0009454622631892562,0.00033666222589090466
Cannabis,278572228560,pre,,,,,,,0.9276259541511536,,0.6963714361190796,0.43638181686401367,0.7801604270935059,0.4315841794013977,0.30033501982688904,0.6036982536315918,0.31658056378364563
Cannabis,278572228560,post,,,,,,,0.9933717250823975,,0.2242252677679062,0.3319854736328125,0.5292633771896362,0.41917237639427185,0.08655483275651932,0.006168994586914778,0.004382336512207985
Cannabis,278622229644,pre,,,,,,,0.9634718894958496,,0.8966819047927856,0.522445797920227,0.3713645935058594,0.4692770838737488,0.001771802781149745,0.004086002707481384,0.00018814207578543574
Cannabis,278622229644,post,,,,,,,0.7314903736114502,,0.9163344502449036,0.18997150659561157,0.46830427646636963,0.6424325108528137,0.0157164353877306,0.019946932792663574,0.0002953798102680594
Cannabis,278633794032,pre,,,,,,,0.9779466390609741,,0.8016254305839539,0.9963994026184082,0.7759445309638977,0.3956010937690735,0.014636781997978687,0.0005861162208020687,0.00027532977401278913
Cannabis,278633794032,post,,,,,,,0.01683390885591507,,0.9598562121391296,0.4021573066711426,0.22388571500778198,0.002214853884652257,0.00024346048303414136,0.00020906500867567956,0.00016061686619650573
Cannabis,278659579464,post,,,,,,,0.4229365885257721,,0.4301435947418213,0.9332713484764099,0.5176928043365479,0.061339642852544785,0.14499425888061523,0.9471614956855774,0.955878496170044
Cannabis,278872026444,pre,,,,,,,0.9978551864624023,,0.013636834919452667,0.9996755719184875,0.646460235118866,0.0064882696606218815,0.15127840638160706,0.7111300826072693,0.005332885775715113
Cannabis,278872026444,post,,,,,,,0.979570209980011,,0.9993094801902771,0.9997170567512512,0.9987792372703552,0.3729618489742279,0.9997331500053406,0.9994341135025024,0.9784052968025208
Cannabis,278911290096,pre,,,,,,,0.998798131942749,,0.9993537664413452,0.9997284412384033,0.9996373653411865,0.705987811088562,0.0017409835709258914,0.007914956659078598,0.2772649824619293
Cannabis,278911290096,post,,,,,,,0.7424508929252625,,0.24274376034736633,0.15393033623695374,0.9892128109931946,0.726037323474884,0.3812195360660553,0.5717666149139404,0.8246031999588013
Cannabis,279013821696,pre,,,,,,,0.8639377951622009,,0.9620897769927979,0.8442806601524353,0.7547342777252197,0.9009227156639099,0.7980294823646545,0.7199746370315552,0.8718026280403137
Cannabis,279013821696,post,,,,,,,0.25930947065353394,,0.9905508756637573,0.9990907311439514,0.045819953083992004,0.6949241161346436,0.6766566634178162,0.07393830269575119,0.00026686102501116693
Cannabis,280442421360,pre,,,,,,,0.942506730556488,,0.6731916666030884,0.7394224405288696,0.5559174418449402,0.35197901725769043,0.007176882121711969,0.3090237081050873,0.0014325367519631982
Cannabis,280442421360,post,,,,,,,0.7301095128059387,,0.9919769763946533,0.9663946628570557,0.6796041131019592,0.01384861022233963,0.0005965039017610252,0.00042554308311082423,0.00020422300440259278
Cannabis,280499878728,pre,,,,,,,0.952308714389801,,0.685949444770813,0.9997893571853638,0.5409238934516907,0.2393493354320526,0.005432216916233301,0.9592689275741577,0.0005420927191153169
Cannabis,280499878728,post,,,,,,,0.7055314779281616,,0.9364304542541504,0.8150853514671326,0.3812195658683777,0.45350390672683716,0.08277145028114319,0.9970934987068176,0.020645929500460625
Cannabis,280752412212,pre,,,,,,,0.7269105315208435,,0.9717153310775757,0.7694269418716431,0.6201616525650024,0.712232232093811,0.3577919006347656,0.8962627053260803,0.722331166267395
Cannabis,280752412212,post,,,,,,,0.9675024747848511,,0.484136164188385,0.9938369989395142,0.35242465138435364,0.5292633771896362,0.18491466343402863,0.8925581574440002,0.8729984760284424
Cannabis,281166779412,pre,,,,,,,0.8615381717681885,,0.0004230579943396151,0.9997791647911072,0.5229331254959106,0.0002971151261590421,0.14438997209072113,0.4397473633289337,0.0419795885682106
Cannabis,281166779412,post,,,,,,,0.9959417581558228,,0.7786492705345154,0.7961340546607971,0.4775541424751282,0.5146442651748657,0.08479540795087814,0.052473098039627075,0.0012918456923216581
Cannabis,281236409928,post,,,,,,,0.3933267295360565,,0.0013858176534995437,0.0005213363328948617,0.9997686147689819,0.0014982575085014105,0.9990636706352234,0.07043161243200302,0.7810802459716797
Cannabis,281257755516,pre,,,,,,,0.7752646803855896,,0.489747554063797,0.9903196096420288,0.6081287264823914,0.19563250243663788,0.10052486509084702,0.5782100558280945,0.06787032634019852
Cannabis,281257755516,post,,,,,,,0.6591240763664246,,0.015130727551877499,0.9549634456634521,0.35644665360450745,0.0031788658816367388,0.001377732609398663,0.3119506239891052,0.011846236884593964
Cannabis,281337505812,pre,,,,,,,0.8446013331413269,,0.9238159656524658,0.5161077380180359,0.12885363399982452,0.32295289635658264,0.011955329217016697,0.0004424872749950737,0.0008056566584855318
Cannabis,281337505812,post,,,,,,,0.9003546833992004,,0.0026886719278991222,0.1782395839691162,0.9337940216064453,0.08520720899105072,0.0001368505327263847,0.00040211935993283987,0.0004637128149624914
Cannabis,281345780160,pre,,,,,,,0.8427984714508057,,0.9744712710380554,0.14318770170211792,0.5643386244773865,0.0355360321700573,0.003524341154843569,0.7655057311058044,0.9250693917274475
Cannabis,281345780160,post,,,,,,,0.5753494501113892,,0.96304851770401,0.671901285648346,0.5760650634765625,0.7029380798339844,0.5029296875,0.7306744456291199,0.709019124507904
Cannabis,281408440032,pre,,,,,,,0.8287310004234314,,0.9286679625511169,0.9984176158905029,0.6116139888763428,0.7144288420677185,0.21708844602108002,0.15713684260845184,0.5102524757385254
Cannabis,281408440032,post,,,,,,,0.641534686088562,,0.9906508922576904,0.8107787370681763,0.6526843309402466,0.7116312980651855,0.41182035207748413,0.6588566303253174,0.783491849899292
Cannabis,281426425812,post,,,,,,,0.8082943558692932,,0.0027954769320786,0.9996064305305481,0.9987081289291382,0.0002332232252229005,0.10199961811304092,0.28462570905685425,0.35314926505088806
Cannabis,281433058560,pre,,,,,,,0.9175754189491272,,0.4005148410797119,0.7597605586051941,0.9982143044471741,0.910823404788971,0.18772760033607483,0.086941659450531,0.20724980533123016
Cannabis,281433058560,post,,,,,,,0.6249803900718689,,0.006494567263871431,0.7836574912071228,0.9972153902053833,0.042077887803316116,0.9985046982765198,0.706974983215332,0.005426943302154541
Cannabis,281443592160,pre,,,,,,,0.9658995270729065,,0.865792453289032,0.8851360082626343,0.792624831199646,0.6930575966835022,0.15380319952964783,0.094343401491642,0.000626334163825959
Cannabis,281443592160,post,,,,,,,0.9175984859466553,,0.8967949151992798,0.9015746116638184,0.7975567579269409,0.6749081611633301,0.0642266497015953,0.10433037579059601,0.0004503306117840111
Cannabis,281464595748,pre,,,,,,,0.2653566300868988,,0.7108290195465088,0.10300186276435852,0.22270013391971588,0.31806138157844543,0.2314404547214508,0.9661639332771301,0.8675363063812256
Cannabis,281464595748,post,,,,,,,0.28894513845443726,,0.6194712519645691,0.08282707631587982,0.08700951188802719,0.18039526045322418,0.12896329164505005,0.9589625000953674,0.714528501033783
Cannabis,281467056780,pre,,,,,,,0.9992387294769287,,0.7114309072494507,0.9856919646263123,0.0003113695129286498,0.31174105405807495,0.00020263405167497694,0.0006654023309238255,0.00019147786952089518
Cannabis,281467056780,post,,,,,,,0.9908389449119568,,0.44384145736694336,0.9995850920677185,0.003664220217615366,0.07744785398244858,0.0001888783008325845,0.0003697388747241348,0.0001321235904470086
Cannabis,281526837012,pre,,,,,,,0.18476751446723938,,0.3729618787765503,0.8416955471038818,0.49365267157554626,0.006893801968544722,0.0846770703792572,0.013273886404931545,0.0004036925674881786
Cannabis,281526837012,post,,,,,,,0.993122935295105,,0.3113221526145935,0.47999119758605957,0.4234580099582672,0.40450745820999146,0.2620856761932373,0.35667067766189575,0.9932680726051331
Cannabis,281546467812,pre,,,,,,,0.9964687824249268,,0.8465777039527893,0.9997996687889099,0.988084614276886,0.6947170495986938,0.6404109597206116,0.013795364648103714,0.0009584649233147502
Cannabis,281546467812,post,,,,,,,0.0345739908516407,,0.009394396096467972,0.8521989583969116,0.9353169798851013,0.04790240153670311,0.0006214631139300764,0.0002225455391453579,0.00017298903549090028
Cannabis,281646404316,pre,,,,,,,0.02501159906387329,,0.8982322216033936,0.7599387168884277,0.2622745931148529,0.5660185217857361,0.2819983959197998,0.0070801181718707085,0.0003071427927352488
Cannabis,281646404316,post,,,,,,,0.16276226937770844,,0.946398913860321,0.808672308921814,0.438785195350647,0.6379335522651672,0.39793840050697327,0.1465141475200653,0.0014465743442997336
Cannabis,281649409812,pre,,,,,,,0.281701922416687,,0.7956581115722656,0.9994827508926392,0.005603687837719917,0.28101080656051636,0.0010965896071866155,0.0009454623213969171,0.0003951154067181051
Cannabis,281649409812,post,,,,,,,0.2719278931617737,,0.0680713877081871,0.36342090368270874,0.033800158649683,0.08555635809898376,0.0006023541209287941,0.000643685576505959,0.00043224150431342423
Cannabis,281672870328,pre,,,,,,,0.8651670813560486,,0.004755199421197176,0.19329960644245148,0.3019792139530182,0.5273165106773376,0.3925696611404419,0.9804359674453735,0.9988396167755127
Cannabis,281672870328,post,,,,,,,0.5433478951454163,,0.9577841758728027,0.6426567435264587,0.9988642334938049,0.6226887702941895,0.0012255674228072166,0.0011181937297806144,0.00019110430730506778
Cannabis,281730809232,pre,,,,,,,0.448879212141037,,0.25534364581108093,0.08479540795087814,0.16586315631866455,0.3826026916503906,0.06342433393001556,0.2391715943813324,0.5043944120407104
Cannabis,281730809232,post,,,,,,,0.14369012415409088,,0.08006926625967026,0.227812722325325,0.010883960872888565,0.12074951082468033,0.05831901729106903,0.2441827356815338,0.24006123840808868
Cannabis,282511387296,pre,,,,,,,0.9862841367721558,,0.002833849983289838,0.9975845217704773,0.30881524085998535,0.0009075026027858257,0.0016182268736883998,0.02102445624768734,0.0005495509831234813
Cannabis,282511387296,post,,,,,,,0.9766023755073547,,0.8164978623390198,0.9996288418769836,0.46198755502700806,0.002132261637598276,0.00030356552451848984,0.0007000406621955335,0.0003113695129286498
Cannabis,282556875348,pre,,,,,,,0.6619228720664978,,0.9588374495506287,0.9069831967353821,0.17819488048553467,0.37068089842796326,0.018020739778876305,0.0004538609937299043,0.0002216781140305102
Cannabis,282636288432,pre,,,,,,,0.5849826335906982,,0.9729948043823242,0.9978109002113342,0.8419556617736816,0.8473371863365173,0.3123700022697449,0.01966257579624653,0.00027053357916884124
Cannabis,282636288432,post,,,,,,,0.04146227240562439,,0.127829447388649,0.9906508922576904,0.6770471334457397,0.15209519863128662,0.08719393610954285,0.012170628644526005,0.0005132579244673252
Cannabis,282651334380,pre,,,,,,,0.7708100080490112,,0.26654815673828125,0.9994916915893555,0.50244140625,0.011840521357953548,0.09691926836967468,0.0017106997547671199,0.00028462239424698055
