model,topic,pid,wave,generic__Verantwortung,generic__Betroffenheit,generic__Moral,generic__Wirtschaftlichkeit,generic__Konflikt,issue__Finanzierung,issue__Buerokratie,issue__Armutsbekaempfung,issue__Bildungschancen,issue__Umsetzung,stance__pro,stance__ambivalent,stance__contra,issue__Regulierung,issue__Jugendschutz,issue__Gesundheit,issue__Kriminalitaet,issue__Freiheit
gbert,Cannabis,282727054548,pre,0.6948360204696655,0.9191879034042358,0.6514754295349121,0.731950044631958,0.9492455124855042,,,,,,0.021693211048841476,0.3726930320262909,0.6056137681007385,0.3481312692165375,0.2570798695087433,0.7049918174743652,0.12699657678604126,0.823431134223938
gbert,Cannabis,282727054548,post,0.7058457732200623,0.8660985231399536,0.7380716800689697,0.6520760655403137,0.9318609833717346,,,,,,0.15650402009487152,0.7316392660140991,0.11185674369335175,0.39896389842033386,0.24567678570747375,0.7086897492408752,0.01995673216879368,0.24570487439632416
gbert,Cannabis,282756805128,pre,0.8549855947494507,0.8149279356002808,0.8149822354316711,0.6216171979904175,0.8308896422386169,,,,,,0.25193649530410767,0.7069382667541504,0.04112518951296806,0.32289645075798035,0.1830628365278244,0.6722524166107178,0.12918621301651,0.10267716646194458
gbert,Cannabis,282756805128,post,0.9314584732055664,0.8967035412788391,0.898930549621582,0.8838427662849426,0.8829360008239746,,,,,,0.4552631676197052,0.4686795175075531,0.0760573148727417,0.8764551877975464,0.2686029076576233,0.9313070178031921,0.0024054297246038914,0.049164772033691406
gbert,Cannabis,282825414432,pre,0.0005979703273624182,0.7184499502182007,0.5762454271316528,0.04693276807665825,0.5545855760574341,,,,,,0.6593554019927979,0.3121403157711029,0.028504325076937675,0.0012089574011042714,0.010766510851681232,0.02828391082584858,0.0016623515402898192,0.988961398601532
gbert,Cannabis,282825414432,post,0.0008989520138129592,0.1379517763853073,0.7102260589599609,0.45534899830818176,0.6974419951438904,,,,,,0.3667312264442444,0.6008273959159851,0.03244134411215782,0.0012939802836626768,0.23029600083827972,0.7150937914848328,0.08815430849790573,0.9917008876800537
gbert,Cannabis,282839092380,pre,0.7465400099754333,0.9154640436172485,0.5747420787811279,0.6361970901489258,0.917961061000824,,,,,,0.3396322727203369,0.6419346928596497,0.018433045595884323,0.7132101655006409,0.7761817574501038,0.3121824264526367,0.06845077127218246,0.22775106132030487
gbert,Cannabis,282839092380,post,0.7896997928619385,0.9236705303192139,0.7738192081451416,0.7195403575897217,0.9077776670455933,,,,,,0.23836064338684082,0.4146226644515991,0.34701669216156006,0.731168806552887,0.7046640515327454,0.5592273473739624,0.5649174451828003,0.4058998227119446
gbert,Cannabis,282877258212,pre,0.7391772866249084,0.5683395266532898,0.5732215642929077,0.8335242867469788,0.879157543182373,,,,,,0.11092067509889603,0.6752117872238159,0.21386754512786865,0.7273291349411011,0.24257920682430267,0.7261211276054382,0.38222023844718933,0.37743955850601196
gbert,Cannabis,282877258212,post,0.8941435813903809,0.5987424254417419,0.557620108127594,0.6073081493377686,0.7507116198539734,,,,,,0.12539441883563995,0.4118322432041168,0.4627733826637268,0.6441530585289001,0.34525805711746216,0.45485854148864746,0.021394716575741768,0.15728405117988586
gbert,Cannabis,282882728844,post,0.8587836027145386,0.865121603012085,0.4534284174442291,0.8337676525115967,0.6416501402854919,,,,,,0.7027164697647095,0.2872834801673889,0.010000055655837059,0.7648409008979797,0.6043546795845032,0.01968381367623806,0.0017942935228347778,0.0020286692306399345
gbert,Cannabis,282911935644,pre,0.6239979863166809,0.6599411368370056,0.03572864457964897,0.37013375759124756,0.9170308709144592,,,,,,0.22295938432216644,0.4737313389778137,0.30330926179885864,0.34036651253700256,0.7173659801483154,0.8251363635063171,0.679747462272644,0.13434594869613647
gbert,Cannabis,282911935644,post,0.6733454465866089,0.8942092657089233,0.4668346643447876,0.6086112260818481,0.2715534567832947,,,,,,0.28574442863464355,0.591625988483429,0.12262953072786331,0.34741488099098206,0.8840976357460022,0.08734136819839478,0.5499499440193176,0.8513633012771606
gbert,Cannabis,282993196896,pre,0.6274604797363281,0.7304320335388184,0.6652499437332153,0.7115032076835632,0.5808796286582947,,,,,,0.3278583586215973,0.6503371000289917,0.021804532036185265,0.5452132225036621,0.21306315064430237,0.8926447033882141,0.12566165626049042,0.2088664025068283
gbert,Cannabis,282993196896,post,0.7088150978088379,0.8498799800872803,0.6043313145637512,0.4992361068725586,0.8052393794059753,,,,,,0.496701717376709,0.4924078583717346,0.010890361852943897,0.4423005282878876,0.1910400688648224,0.7110282778739929,0.00048032207996584475,0.0782759040594101
gbert,Cannabis,283103593128,pre,0.7380539178848267,0.7083730697631836,0.5245151519775391,0.6545320153236389,0.9575076699256897,,,,,,0.11666782945394516,0.859916090965271,0.023416072130203247,0.5004282593727112,0.34905120730400085,0.45265182852745056,0.3703637421131134,0.7691882252693176
gbert,Cannabis,283103593128,post,0.5257084369659424,0.7260968089103699,0.7358403205871582,0.75126713514328,0.3008686602115631,,,,,,0.7340596914291382,0.24037574231624603,0.02556454949080944,0.6503612995147705,0.5188994407653809,0.27953553199768066,0.36410489678382874,0.892342746257782
gbert,Cannabis,283103661528,pre,0.5868051052093506,0.8476790189743042,0.2431052327156067,0.7955105900764465,0.5492714643478394,,,,,,0.15463894605636597,0.7647675275802612,0.08059356361627579,0.30486178398132324,0.34111282229423523,0.16837672889232635,0.7189753651618958,0.002550360979512334
gbert,Cannabis,283103661528,post,0.537032961845398,0.8355942368507385,0.6054974794387817,0.521784782409668,0.7768785357475281,,,,,,0.07059404253959656,0.4468068480491638,0.48259904980659485,0.33133888244628906,0.45067471265792847,0.5918355584144592,0.1836790144443512,0.13377739489078522
gbert,Cannabis,283218440832,pre,0.8118219971656799,0.6707758903503418,0.6302340626716614,0.7698258757591248,0.8057669997215271,,,,,,0.10393096506595612,0.7820712327957153,0.11399783194065094,0.466851145029068,0.2961497902870178,0.6024047136306763,0.3847668468952179,0.16347582638263702
gbert,Cannabis,283218440832,post,0.8956682682037354,0.931451141834259,0.8505522012710571,0.7828362584114075,0.9248598217964172,,,,,,0.3245683014392853,0.5039954781532288,0.17143626511096954,0.8059822916984558,0.6444968581199646,0.845811128616333,0.7985090017318726,0.9088574647903442
gbert,Cannabis,283254009516,pre,0.011556357145309448,0.125374898314476,0.22069737315177917,0.009141850285232067,0.43800053000450134,,,,,,0.20012660324573517,0.5527019500732422,0.24717141687870026,0.024155493825674057,0.03266945853829384,0.008134696632623672,0.0035075386986136436,0.0011939017567783594
gbert,Cannabis,283254009516,post,0.29150694608688354,0.8272307515144348,0.765907883644104,0.5530181527137756,0.9342069029808044,,,,,,0.0910397619009018,0.3620312809944153,0.5469289422035217,0.910386323928833,0.6219073534011841,0.3291575312614441,0.03820028156042099,0.0434318482875824
gbert,Cannabis,283567484664,pre,0.6901900768280029,0.26676660776138306,0.8079359531402588,0.8016642332077026,0.4560314416885376,,,,,,0.5627239942550659,0.39686617255210876,0.04040982946753502,0.8804028034210205,0.3726968765258789,0.003750598058104515,0.2543763518333435,0.6880002021789551
gbert,Cannabis,283567484664,post,0.8285301327705383,0.719446063041687,0.7579240798950195,0.6155205965042114,0.42513251304626465,,,,,,0.6329770088195801,0.3358597159385681,0.031163252890110016,0.7327691912651062,0.4620215892791748,0.41788122057914734,0.17587779462337494,0.9147338271141052
gbert,Cannabis,283737523644,post,0.40520137548446655,0.9329462051391602,0.5093408226966858,0.4195297360420227,0.8919013738632202,,,,,,0.6572898030281067,0.33335810899734497,0.009352080523967743,0.9043582081794739,0.9389272332191467,0.2995455265045166,0.03645578399300575,0.10307759046554565
gbert,Cannabis,283830482664,pre,0.7845652103424072,0.8323483467102051,0.47259899973869324,0.7392478585243225,0.6514458060264587,,,,,,0.2549472153186798,0.6728448271751404,0.0722079649567604,0.6952009201049805,0.03102700412273407,0.677059531211853,0.002806981559842825,0.07804573327302933
gbert,Cannabis,283830482664,post,0.7713513374328613,0.7791547179222107,0.6039541363716125,0.6388418674468994,0.791490912437439,,,,,,0.38450297713279724,0.5339511632919312,0.08154581487178802,0.8857519626617432,0.605718731880188,0.34175342321395874,0.0014376105973497033,0.002414604416117072
gbert,Cannabis,284916813516,pre,0.015905162319540977,0.6434496641159058,0.6563634276390076,0.717041015625,0.697232723236084,,,,,,0.8180810213088989,0.16914258897304535,0.01277634035795927,0.48082685470581055,0.2739633321762085,0.5620368123054504,0.2444194108247757,0.25692281126976013
gbert,Cannabis,284916813516,post,0.6299029588699341,0.9420934319496155,0.6865885853767395,0.9138505458831787,0.8968138098716736,,,,,,0.2473711222410202,0.596875011920929,0.15575389564037323,0.8395916819572449,0.7805793881416321,0.9203135371208191,0.4968087673187256,0.7027014493942261
gbert,Cannabis,284926453128,post,0.9191199541091919,0.9062755107879639,0.8193751573562622,0.8455855250358582,0.7663120627403259,,,,,,0.21924856305122375,0.7703399658203125,0.010411477647721767,0.7891725897789001,0.4267076253890991,0.491269588470459,0.47397077083587646,0.07172024250030518
gbert,Cannabis,285019478496,post,0.5043880939483643,0.5696283578872681,0.5589773058891296,0.7652344107627869,0.8558196425437927,,,,,,0.15484105050563812,0.6282498240470886,0.21690912544727325,0.5045003294944763,0.2267296016216278,0.7461190223693848,0.32174745202064514,0.5129424333572388
gbert,Cannabis,285118863012,pre,0.6640644073486328,0.5524765849113464,0.039771031588315964,0.5352545380592346,0.0016445644432678819,,,,,,0.4401463270187378,0.5435454249382019,0.016308259218931198,0.6228340268135071,0.11503428965806961,0.07995086908340454,0.05083370953798294,0.759660542011261
gbert,Cannabis,285151150548,pre,0.1599123328924179,0.006762427277863026,0.05598274618387222,0.0043127164244651794,0.11188730597496033,,,,,,0.15640081465244293,0.6543363332748413,0.18926286697387695,0.09387199580669403,0.09754247218370438,0.16050300002098083,0.002928636036813259,0.03626415878534317
gbert,Cannabis,285151150548,post,0.24396775662899017,0.0011488349409773946,0.04409823566675186,0.001971224322915077,0.0063428753055632114,,,,,,0.43074747920036316,0.5154588222503662,0.05379374697804451,0.4973350465297699,0.24666035175323486,0.03142616152763367,0.005074020009487867,0.12611857056617737
gbert,Cannabis,285234732612,pre,0.6348026394844055,0.7566311955451965,0.7009361982345581,0.7389549612998962,0.7925142049789429,,,,,,0.49052906036376953,0.4214954376220703,0.08797550201416016,0.5372348427772522,0.00028025865321978927,0.5470203757286072,0.0009699725778773427,0.0010439383331686258
gbert,Cannabis,285234732612,post,0.09198443591594696,0.8466151356697083,0.6212725043296814,0.859892725944519,0.8944180011749268,,,,,,0.0943954810500145,0.4137936532497406,0.4918108582496643,0.7697620987892151,0.3805970847606659,0.8105451464653015,0.34106239676475525,0.012084993533790112
gbert,Cannabis,285315995916,pre,0.692682683467865,0.8821654319763184,0.6532166004180908,0.659522533416748,0.9052854776382446,,,,,,0.01712661236524582,0.26293519139289856,0.7199382185935974,0.36914706230163574,0.7678784728050232,0.7103752493858337,0.23213107883930206,0.5613862872123718
gbert,Cannabis,285315995916,post,0.5402227640151978,0.8722984790802002,0.5600569248199463,0.5458033084869385,0.9501391649246216,,,,,,0.009744834154844284,0.16033874452114105,0.8299164772033691,0.3449644148349762,0.699591338634491,0.5720067024230957,0.05910800024867058,0.6170817017555237
gbert,Cannabis,285322560948,pre,0.33551663160324097,0.8386178016662598,0.6974635720252991,0.6193309426307678,0.8269276022911072,,,,,,0.7370361685752869,0.25034859776496887,0.012615167535841465,0.6980161070823669,0.7689977884292603,0.5891529321670532,0.17690274119377136,0.8526148796081543
gbert,Cannabis,285326048664,pre,0.7010785341262817,0.8696566224098206,0.727538526058197,0.7683930993080139,0.9494158029556274,,,,,,0.028223436325788498,0.4815845787525177,0.4901919364929199,0.5334394574165344,0.344495564699173,0.6994301080703735,0.4336770176887512,0.14681528508663177
gbert,Cannabis,285326048664,post,0.5556737780570984,0.9314231276512146,0.6126416325569153,0.5431969165802002,0.9331385493278503,,,,,,0.025285853073000908,0.45539334416389465,0.5193207859992981,0.1961018145084381,0.10056063532829285,0.6464712619781494,0.394031822681427,0.0058840359561145306
gbert,Cannabis,285369343128,pre,0.07208007574081421,0.022785212844610214,0.3295689821243286,0.23266185820102692,0.7083247303962708,,,,,,0.041480083018541336,0.6008657813072205,0.3576541543006897,0.31701165437698364,0.11024416238069534,0.32086044549942017,0.16666346788406372,0.2190714329481125
gbert,Cannabis,285369343128,post,0.8033444285392761,0.6439847946166992,0.6749930381774902,0.8703855872154236,0.8776055574417114,,,,,,0.3732316195964813,0.49676477909088135,0.13000363111495972,0.8052252531051636,0.7202630639076233,0.8580054044723511,0.11042352765798569,0.22681254148483276
gbert,Cannabis,285428582316,pre,0.6927011013031006,0.8952295780181885,0.5012221932411194,0.6668781638145447,0.92061448097229,,,,,,0.012749137356877327,0.3618142902851105,0.625436544418335,0.6429253220558167,0.4544046223163605,0.49882590770721436,0.3548351526260376,0.037539418786764145
gbert,Cannabis,285428582316,post,0.8386999368667603,0.9475433826446533,0.5693870782852173,0.6967592835426331,0.9882140755653381,,,,,,0.007201417814940214,0.1403471976518631,0.8524513840675354,0.42015358805656433,0.2467668354511261,0.7758219838142395,0.19823525846004486,0.046634022146463394
gbert,Cannabis,285510524148,pre,0.5249840617179871,0.876606285572052,0.7316361665725708,0.7367783188819885,0.8871005177497864,,,,,,0.4759863615036011,0.5069971680641174,0.017016472294926643,0.9386137127876282,0.14813263714313507,0.17175213992595673,0.6140848398208618,0.43971124291419983
gbert,Cannabis,285510524148,post,0.7281678915023804,0.9045017957687378,0.6703978776931763,0.8658409714698792,0.8004454374313354,,,,,,0.7853783369064331,0.2064904272556305,0.008131270296871662,0.9342217445373535,0.6110326647758484,0.03508901596069336,0.4966549277305603,0.9472649097442627
gbert,Cannabis,285613125516,pre,0.7919211983680725,0.7810143232345581,0.6549937725067139,0.7853207588195801,0.8783842921257019,,,,,,0.016060693189501762,0.2816813290119171,0.7022580504417419,0.8597664833068848,0.4053875505924225,0.6774415969848633,0.4432109594345093,0.43460923433303833
gbert,Cannabis,285613125516,post,0.5426411628723145,0.9090936779975891,0.6888034343719482,0.7497755289077759,0.8785909414291382,,,,,,0.2798362374305725,0.5509351491928101,0.16922861337661743,0.3820941746234894,0.6178112626075745,0.7550831437110901,0.0925917774438858,0.6601227521896362
gbert,Cannabis,285820032780,pre,0.841695249080658,0.9256280064582825,0.6770384311676025,0.7393462061882019,0.8787474036216736,,,,,,0.31031370162963867,0.6420592665672302,0.047627054154872894,0.8895959854125977,0.984857976436615,0.7768609523773193,0.23389282822608948,0.34258514642715454
gbert,Cannabis,285820032780,post,0.613377034664154,0.0027564391493797302,0.5387498140335083,0.4795548915863037,0.8897724151611328,,,,,,0.15923386812210083,0.5265392065048218,0.31422701478004456,0.6757142543792725,0.6291540265083313,0.6313494443893433,0.005828296300023794,0.48420214653015137
gbert,Cannabis,285874411464,pre,0.723520815372467,0.8893300294876099,0.6362749338150024,0.6715625524520874,0.8553383350372314,,,,,,0.8228925466537476,0.16906000673770905,0.008047427982091904,0.5020676851272583,0.2519473731517792,0.6610128283500671,0.020648837089538574,0.8091599941253662
gbert,Cannabis,285874411464,post,0.2524127960205078,0.6594817042350769,0.7204556465148926,0.18472979962825775,0.9483782052993774,,,,,,0.0496242456138134,0.5807382464408875,0.36963751912117004,0.4420730471611023,0.4490561783313751,0.89277583360672,0.0059361630119383335,0.0034828525967895985
gbert,Cannabis,287413070832,pre,0.39352527260780334,0.7932374477386475,0.6373036503791809,0.6442035436630249,0.6490849852561951,,,,,,0.44899365305900574,0.5359328389167786,0.015073521994054317,0.6722319722175598,0.435716450214386,0.5936276316642761,0.004047781229019165,0.6770244836807251
gbert,Cannabis,287413070832,post,0.6474846005439758,0.8486206531524658,0.701758623123169,0.6227861046791077,0.7218644022941589,,,,,,0.6819878816604614,0.30168774724006653,0.016324397176504135,0.7452589273452759,0.7170553803443909,0.5674039125442505,0.063666932284832,0.13059940934181213
gbert,Cannabis,287788307760,pre,0.3512209951877594,0.863603949546814,0.6753897666931152,0.6495652198791504,0.3233577013015747,,,,,,0.863261878490448,0.12467491626739502,0.01206319872289896,0.6778140664100647,0.7346488237380981,0.4730289876461029,0.002788248471915722,0.4932234287261963
gbert,Cannabis,287975928960,pre,0.3648984432220459,0.818087100982666,0.6375689506530762,0.690532386302948,0.917549192905426,,,,,,0.29642030596733093,0.6195732951164246,0.0840064138174057,0.37267112731933594,0.09766913205385208,0.8584988713264465,0.10105712711811066,0.6724003553390503
gbert,Cannabis,287975928960,post,0.43152493238449097,0.9144826531410217,0.46244367957115173,0.7039580941200256,0.873935341835022,,,,,,0.03220294415950775,0.4936375617980957,0.47415947914123535,0.1551397442817688,0.342552125453949,0.8683181405067444,0.18222831189632416,0.06768687069416046
gbert,Cannabis,288088104960,pre,0.8337950706481934,0.8242632746696472,0.7700059413909912,0.740460216999054,0.7796905636787415,,,,,,0.6517248153686523,0.3183380365371704,0.0299371387809515,0.018930528312921524,0.33608976006507874,0.6011595726013184,0.140595942735672,0.9276407957077026
gbert,Cannabis,288088104960,post,0.6680970788002014,0.545235276222229,0.6261938214302063,0.7502351999282837,0.673664927482605,,,,,,0.17249462008476257,0.6198904514312744,0.20761500298976898,0.38560256361961365,0.2157367318868637,0.6548420190811157,0.37054944038391113,0.5264770984649658
gbert,Cannabis,288101380032,pre,0.8036493062973022,0.8020204305648804,0.8175545930862427,0.7252488732337952,0.9714024662971497,,,,,,0.030551522970199585,0.6388994455337524,0.330549031496048,0.7295976281166077,0.27421411871910095,0.7030573487281799,0.4109060764312744,0.3432398736476898
gbert,Cannabis,288101380032,post,0.6328247785568237,0.9061369895935059,0.6130231618881226,0.5634918808937073,0.8830206394195557,,,,,,0.05308842658996582,0.6420785784721375,0.3048330247402191,0.4602319002151489,0.3931925892829895,0.711089551448822,0.22387291491031647,0.2042570412158966
gbert,Cannabis,288140845464,pre,0.31034690141677856,0.7662336230278015,0.2794932723045349,0.5474568009376526,0.8259344696998596,,,,,,0.18150222301483154,0.4636319875717163,0.3548657298088074,0.6932355165481567,0.4937129020690918,0.9369187355041504,0.13078957796096802,0.032485462725162506
gbert,Cannabis,288140845464,post,0.48001596331596375,0.8319580554962158,0.8327869772911072,0.7722892165184021,0.938007652759552,,,,,,0.014997851103544235,0.2174130529165268,0.7675890922546387,0.5669125914573669,0.6105831861495972,0.8701793551445007,0.38699960708618164,0.22962647676467896
gbert,Cannabis,288142415928,pre,0.6015104651451111,0.7967109680175781,0.8873312473297119,0.608746349811554,0.8658092021942139,,,,,,0.825677216053009,0.15055011212825775,0.023772751912474632,0.5662299990653992,0.8289223313331604,0.6152612566947937,0.5847360491752625,0.485454261302948
gbert,Cannabis,288142415928,post,0.6786094903945923,0.8851869702339172,0.8520426154136658,0.4652838706970215,0.8103000521659851,,,,,,0.4876929223537445,0.4867592453956604,0.02554786019027233,0.7731958627700806,0.8798540234565735,0.6933053731918335,0.6689130663871765,0.5860735177993774
gbert,Cannabis,288163964664,pre,0.6088658571243286,0.8579047322273254,0.5135343670845032,0.4661211669445038,0.22004181146621704,,,,,,0.4594740867614746,0.5249500274658203,0.015575876459479332,0.6640583276748657,0.5422970056533813,0.162116140127182,0.0009458136628381908,0.6632730960845947
gbert,Cannabis,288163964664,post,0.5968483686447144,0.8851878643035889,0.6595121622085571,0.7172542810440063,0.9029625058174133,,,,,,0.07477732002735138,0.5676931738853455,0.35752952098846436,0.747367262840271,0.3915427327156067,0.8327999711036682,0.4219323396682739,0.8363760113716125
gbert,Cannabis,288199733760,post,0.23127852380275726,0.7836129665374756,0.029134560376405716,0.5837011933326721,0.7738968133926392,,,,,,0.11889989674091339,0.6315554976463318,0.24954460561275482,0.5753357410430908,0.008893855847418308,0.8512265086174011,0.0004072845622431487,0.16143865883350372
gbert,Cannabis,288271144044,pre,0.3714326024055481,0.9118655920028687,0.8205792903900146,0.7815834879875183,0.9632024765014648,,,,,,0.007448144257068634,0.21553972363471985,0.7770121097564697,0.09710986167192459,0.15133023262023926,0.710942268371582,0.13061340153217316,0.020163394510746002
gbert,Cannabis,288271144044,post,0.2769635021686554,0.8573184013366699,0.6026912331581116,0.6618926525115967,0.7241975665092468,,,,,,0.09391278028488159,0.6042232513427734,0.30186396837234497,0.5268985033035278,0.7890684604644775,0.9400973916053772,0.4282399117946625,0.024733172729611397
gbert,Cannabis,288318753864,pre,0.7041873931884766,0.814792275428772,0.7428192496299744,0.7242287397384644,0.921323299407959,,,,,,0.2289925515651703,0.6225587129592896,0.14844876527786255,0.7789576649665833,0.14025455713272095,0.8404110074043274,0.3371218740940094,0.10591361671686172
gbert,Cannabis,288318753864,post,0.8128340840339661,0.8928461074829102,0.5706912875175476,0.31752684712409973,0.8327042460441589,,,,,,0.14880695939064026,0.8296362161636353,0.02155682072043419,0.723170280456543,0.24852868914604187,0.27143165469169617,0.09399555623531342,0.1323806196451187
gbert,Cannabis,288351171360,post,0.8335639238357544,0.8460519909858704,0.8018266558647156,0.6478152871131897,0.887339174747467,,,,,,0.15355978906154633,0.5409746766090393,0.30546554923057556,0.44681423902511597,0.6970072388648987,0.6557245850563049,0.6560280919075012,0.8495755791664124
gbert,Cannabis,288509588496,post,0.0969526469707489,0.22324882447719574,0.5339686274528503,0.0022436832077801228,0.6701908111572266,,,,,,0.23156139254570007,0.35667216777801514,0.41176649928092957,0.007185057271271944,0.2296827882528305,0.36367878317832947,0.006971216760575771,0.8479644656181335
gbert,Cannabis,288531952560,post,0.43064379692077637,0.5025295615196228,0.15694758296012878,0.22471243143081665,0.7694281935691833,,,,,,0.42640456557273865,0.48277777433395386,0.0908176377415657,0.6874403953552246,0.07085301727056503,0.3593107759952545,0.00502245407551527,0.17105790972709656
gbert,Cannabis,288547276212,pre,0.4735651910305023,0.8929493427276611,0.6818124651908875,0.31393736600875854,0.5266593098640442,,,,,,0.8098880648612976,0.17936228215694427,0.010749712586402893,0.48629286885261536,0.7085115909576416,0.16089288890361786,0.0029674270190298557,0.8508384823799133
gbert,Cannabis,288547276212,post,0.620638906955719,0.9241089224815369,0.6392366290092468,0.5984554886817932,0.8782606720924377,,,,,,0.8578290343284607,0.1353217512369156,0.006849188823252916,0.7455649375915527,0.7228345274925232,0.5588019490242004,0.25117728114128113,0.9073359370231628
gbert,Cannabis,288610616664,pre,0.6935927867889404,0.9074048399925232,0.6543709635734558,0.8187866806983948,0.9345356822013855,,,,,,0.043050337582826614,0.2613917291164398,0.6955578923225403,0.8033227324485779,0.49538132548332214,0.9739000797271729,0.3448948562145233,0.32162216305732727
gbert,Cannabis,289391882832,pre,0.5568156838417053,0.8306681513786316,0.6878402233123779,0.6744298338890076,0.9364688396453857,,,,,,0.01346383523195982,0.21657083928585052,0.7699652910232544,0.4945022165775299,0.33363527059555054,0.8626920580863953,0.28642138838768005,0.22913296520709991
gbert,Cannabis,289391882832,post,0.6945403218269348,0.7554419040679932,0.5809321403503418,0.5404521226882935,0.741010844707489,,,,,,0.45443570613861084,0.5320305824279785,0.013533707708120346,0.6904869079589844,0.7510268688201904,0.40113767981529236,0.12728239595890045,0.001247020554728806
gbert,Cannabis,289533399012,pre,0.6597810387611389,0.8170160055160522,0.5357663631439209,0.6957410573959351,0.1665406972169876,,,,,,0.5058333277702332,0.46014517545700073,0.03402150049805641,0.7186534404754639,0.001509425463154912,0.5340586304664612,0.0055610258132219315,0.23558494448661804
gbert,Cannabis,289533399012,post,0.6621575355529785,0.7624064683914185,0.6551163196563721,0.7636226415634155,0.8410795331001282,,,,,,0.2853035032749176,0.6905949711799622,0.024101497605443,0.7034339308738708,0.4956419765949249,0.6503173112869263,0.16139866411685944,0.8245086669921875
gbert,Cannabis,289551044160,pre,0.7432887554168701,0.9092474579811096,0.6013372540473938,0.5359813570976257,0.7757660150527954,,,,,,0.29346585273742676,0.5641613602638245,0.14237269759178162,0.6903096437454224,0.7357980012893677,0.6174473762512207,0.043194983154535294,0.11472602933645248
gbert,Cannabis,289551044160,post,0.6818059086799622,0.8792499899864197,0.7617455124855042,0.6212345957756042,0.016859078779816628,,,,,,0.212300643324852,0.6992301940917969,0.08846914023160934,0.7166126370429993,0.5910298228263855,0.5393195152282715,0.13554547727108002,0.4911503195762634
gbert,Cannabis,289642978548,pre,0.001161281019449234,0.8401062488555908,0.6607265472412109,0.47017404437065125,0.12241070717573166,,,,,,0.6251804828643799,0.3566213548183441,0.018198218196630478,0.0064546456560492516,0.36737295985221863,0.2878841161727905,0.16420309245586395,0.9912862777709961
gbert,Cannabis,289642978548,post,0.0024943628814071417,0.8655576109886169,0.757431149482727,0.5010854005813599,0.17899172008037567,,,,,,0.7540326118469238,0.2250867486000061,0.020880592986941338,0.01396156195551157,0.6308875679969788,0.5484254956245422,0.001909729209728539,0.9937135577201843
gbert,Cannabis,289656043632,pre,0.8352319002151489,0.9130685329437256,0.7265164852142334,0.5583920478820801,0.8186373114585876,,,,,,0.32366153597831726,0.48951005935668945,0.18682843446731567,0.4246279299259186,0.6676374673843384,0.3351031541824341,0.010184772312641144,0.22023196518421173
gbert,Cannabis,289656043632,post,0.5579618215560913,0.8490641713142395,0.6446528434753418,0.8169099688529968,0.9039901494979858,,,,,,0.09120049327611923,0.8064729571342468,0.10232660919427872,0.6554343700408936,0.6806525588035583,0.9394235014915466,0.2697005867958069,0.3506174087524414
gbert,Cannabis,289679230548,pre,0.16812637448310852,0.16352948546409607,0.24579618871212006,0.001652129809372127,0.5629766583442688,,,,,,0.10841885209083557,0.2898767590522766,0.6017044186592102,0.17872990667819977,0.0005519381375052035,0.015516761690378189,0.00047111487947404385,0.045630812644958496
gbert,Cannabis,289679230548,post,0.6135572195053101,0.7420964241027832,0.7137026190757751,0.7119176983833313,0.9261106252670288,,,,,,0.3243762254714966,0.6379072070121765,0.03771655261516571,0.5474450588226318,0.6043347716331482,0.7407042384147644,0.1096499115228653,0.2999243140220642
gbert,Cannabis,289703918844,pre,0.6275995969772339,0.004611578769981861,0.7473162412643433,0.058672528713941574,0.6047691106796265,,,,,,0.37455007433891296,0.6035987138748169,0.0218511875718832,0.6636501550674438,0.851058304309845,0.605051577091217,0.46481192111968994,0.3109847605228424
gbert,Cannabis,289703918844,post,0.7825667262077332,0.8179084062576294,0.931437075138092,0.7872505784034729,0.9138053059577942,,,,,,0.2164628654718399,0.48021072149276733,0.30332642793655396,0.8009035587310791,0.7203053832054138,0.7790603637695312,0.8200159072875977,0.029090572148561478
gbert,Cannabis,289802213748,pre,0.7950634360313416,0.875144362449646,0.7154819369316101,0.716593325138092,0.9004419445991516,,,,,,0.09813407808542252,0.4025765657424927,0.49928930401802063,0.7610299587249756,0.6868718862533569,0.8400050401687622,0.2502489387989044,0.8335505127906799
gbert,Cannabis,289802213748,post,0.8772490620613098,0.8972665071487427,0.5932931900024414,0.7527957558631897,0.807770311832428,,,,,,0.1827281415462494,0.5055166482925415,0.3117552101612091,0.7272316813468933,0.6365870833396912,0.7383937239646912,0.16317832469940186,0.818220317363739
gbert,Cannabis,289870474212,pre,0.44323620200157166,0.7519809603691101,0.2766833007335663,0.7924657464027405,0.8728197813034058,,,,,,0.09906573593616486,0.5955037474632263,0.30543053150177,0.5120708346366882,0.4687764048576355,0.776438295841217,0.06991639733314514,0.0019313681405037642
gbert,Cannabis,289870474212,post,0.8631517291069031,0.9053060412406921,0.3785763084888458,0.8799440860748291,0.8493521213531494,,,,,,0.3691728711128235,0.48505154252052307,0.14577560126781464,0.35796311497688293,0.14945174753665924,0.7137662768363953,0.0028354497626423836,0.06284302473068237
gbert,Cannabis,289944143064,pre,0.1281466782093048,0.004975383635610342,0.07590629160404205,0.004403038416057825,0.16442133486270905,,,,,,0.10621502250432968,0.603097140789032,0.2906878590583801,0.10500109195709229,0.07913947850465775,0.19857759773731232,0.004447761923074722,0.04530831798911095
