model,topic,pid,wave,generic__Moral,generic__Konflikt,generic__Betroffenheit,generic__Wirtschaftlichkeit,generic__Verantwortung,issue__Bildungschancen,issue__Armutsbekaempfung,issue__Buerokratie,issue__Umsetzung,issue__Finanzierung,stance__pro,stance__ambivalent,stance__contra,issue__Freiheit,issue__Gesundheit,issue__Jugendschutz,issue__Kriminalitaet,issue__Regulierung
mdeberta,Cannabis,288142415928,pre,0.9536217451095581,0.90644371509552,0.8459742665290833,0.09902279824018478,0.0001673405058681965,,,,,,0.6869011521339417,0.2880784571170807,0.02502037212252617,0.975830078125,0.0378035232424736,0.007725534029304981,0.0014982575085014105,0.00817206408828497
mdeberta,Cannabis,288142415928,post,0.9570475220680237,0.963385820388794,0.9752254486083984,0.41229352355003357,0.0005274784052744508,,,,,,0.6063918471336365,0.2954596281051636,0.09814848750829697,0.9588760137557983,0.589834451675415,0.1635122150182724,0.3411433696746826,0.40262699127197266
mdeberta,Cannabis,288163964664,pre,0.7124823331832886,0.44583114981651306,0.7208598256111145,0.05904726684093475,0.0006300125387497246,,,,,,0.2931458055973053,0.6778713464736938,0.02898287959396839,0.08805271983146667,0.062388136982917786,0.0037654140032827854,0.0025708680041134357,0.09846875071525574
mdeberta,Cannabis,288163964664,post,0.9824568629264832,0.9840935468673706,0.9797452688217163,0.9505603313446045,0.010881332680583,,,,,,0.002265682676807046,0.09610436111688614,0.9016299247741699,0.9932517409324646,0.9077425003051758,0.8229729533195496,0.6749081015586853,0.8033281564712524
mdeberta,Cannabis,288199733760,post,0.027143431827425957,0.07193271815776825,0.052134256809949875,0.00033339159563183784,0.0003053489199373871,,,,,,0.08210057765245438,0.3231324553489685,0.5947669744491577,0.024845438078045845,0.19732843339443207,0.00116951041854918,0.0004793605185113847,0.005220125429332256
mdeberta,Cannabis,288271144044,pre,0.054853200912475586,0.9936733841896057,0.7352616190910339,0.002111583948135376,0.016641050577163696,,,,,,0.0013249811017885804,0.05040397495031357,0.9482710361480713,0.06319268047809601,0.9130292534828186,0.00041245584725402296,0.6247515082359314,0.04138471931219101
mdeberta,Cannabis,288271144044,post,0.8754147291183472,0.7632632851600647,0.9972478151321411,0.5809465050697327,0.021969225257635117,,,,,,0.07027722895145416,0.2122822254896164,0.7174405455589294,0.6372565627098083,0.9245515465736389,0.00020066525030415505,0.2751297056674957,0.0060035958886146545
mdeberta,Cannabis,288318753864,pre,0.483648419380188,0.7924240231513977,0.8560919165611267,0.2522919178009033,0.012336100451648235,,,,,,0.044916782528162,0.28201764822006226,0.6730655431747437,0.813164234161377,0.9578729271888733,0.24148939549922943,0.05753297731280327,0.0015700474614277482
mdeberta,Cannabis,288318753864,post,0.9889705777168274,0.46283724904060364,0.9525299668312073,0.36274343729019165,0.0017546146409586072,,,,,,0.04075097292661667,0.6358980536460876,0.3233509361743927,0.933370053768158,0.987829327583313,0.17258979380130768,0.2689414322376251,0.473900705575943
mdeberta,Cannabis,288351171360,post,0.5633779764175415,0.889312744140625,0.7618930339813232,0.3466518521308899,0.0019877743907272816,,,,,,0.005139033310115337,0.06855835765600204,0.9263026118278503,0.8607207536697388,0.5229331254959106,0.20165593922138214,0.5822535157203674,0.0619397908449173
mdeberta,Cannabis,288509588496,post,0.7139304876327515,0.9178197383880615,0.4101064205169678,0.0015218157786875963,0.013350850902497768,,,,,,0.013017814606428146,0.2796955108642578,0.7072866559028625,0.9652791023254395,0.2514179050922394,0.004133968148380518,0.0001603035198058933,0.0002824080584105104
mdeberta,Cannabis,288531952560,post,0.4451676905155182,0.387342631816864,0.9465225338935852,0.05352688208222389,0.0031603528186678886,,,,,,0.11095386743545532,0.4313952326774597,0.45765089988708496,0.8716456890106201,0.9536649584770203,0.017201455309987068,0.00040685752173885703,0.0832919254899025
mdeberta,Cannabis,288547276212,pre,0.9083439111709595,0.4200493395328522,0.9912378787994385,0.3701969087123871,0.0017752605490386486,,,,,,0.34803009033203125,0.40018919110298157,0.2517807185649872,0.9932354092597961,0.4477319121360779,0.30549007654190063,0.3393895924091339,0.09282132238149643
mdeberta,Cannabis,288547276212,post,0.960230827331543,0.5469196438789368,0.9313533306121826,0.1548866331577301,0.0022126969415694475,,,,,,0.7750414609909058,0.21522124111652374,0.009737295098602772,0.9665647149085999,0.2860196530818939,0.05149852856993675,0.03743230551481247,0.31658050417900085
mdeberta,Cannabis,288610616664,pre,0.5429844856262207,0.8850056529045105,0.9568564295768738,0.41406935453414917,0.008187909610569477,,,,,,0.0013110418803989887,0.055801380425691605,0.9428876042366028,0.9562987089157104,0.9995496869087219,0.5455278158187866,0.8071568608283997,0.016561336815357208
mdeberta,Cannabis,289391882832,pre,0.9548057317733765,0.9989412426948547,0.9983739256858826,0.9467445611953735,0.001730829942971468,,,,,,0.006806451361626387,0.08856961876153946,0.9046239256858826,0.9885528087615967,0.9865587949752808,0.7390459179878235,0.7074046730995178,0.8460696339607239
mdeberta,Cannabis,289391882832,post,0.9888849854469299,0.9669140577316284,0.9912716746330261,0.8164063692092896,0.010944576933979988,,,,,,0.023673245683312416,0.828016459941864,0.14831027388572693,0.498626708984375,0.9694184064865112,0.9856284260749817,0.4436004161834717,0.8795870542526245
mdeberta,Cannabis,289533399012,pre,0.9775322079658508,0.6246370673179626,0.9879112243652344,0.1022038534283638,0.0004068574926350266,,,,,,0.8153269290924072,0.15629319846630096,0.028379840776324272,0.9155827760696411,0.5555557608604431,0.0012968952069059014,0.398406445980072,0.7064942717552185
mdeberta,Cannabis,289533399012,post,0.926934540271759,0.8843392729759216,0.9899864196777344,0.6284929513931274,0.010298249311745167,,,,,,0.07072008401155472,0.8440584540367126,0.08522143959999084,0.9624796509742737,0.9307106137275696,0.09751924127340317,0.24328270554542542,0.7875433564186096
mdeberta,Cannabis,289551044160,pre,0.9921385645866394,0.9984662532806396,0.9773491621017456,0.6858179569244385,0.016705093905329704,,,,,,0.12106724083423615,0.47777923941612244,0.4011535048484802,0.9948604106903076,0.8955683708190918,0.05730834975838661,0.9091032147407532,0.8843392729759216
mdeberta,Cannabis,289551044160,post,0.9510740637779236,0.9857593178749084,0.9211805462837219,0.38352587819099426,0.00391482375562191,,,,,,0.05111479014158249,0.8145440816879272,0.13434115052223206,0.9146153926849365,0.7426084280014038,0.051701635122299194,0.2950267493724823,0.1391037553548813
mdeberta,Cannabis,289642978548,pre,0.9435364603996277,0.13846179842948914,0.9554024338722229,0.026019155979156494,7.072500739013776e-05,,,,,,0.5658888220787048,0.2815064787864685,0.15260468423366547,0.9997597932815552,0.7624240517616272,0.8733229041099548,0.5710490942001343,0.02531100995838642
mdeberta,Cannabis,289642978548,post,0.11061104387044907,0.0025459476746618748,0.1201288104057312,0.0003193740558344871,0.00048690568655729294,,,,,,0.32087862491607666,0.586738109588623,0.0923832580447197,0.9969425797462463,0.029731908813118935,0.08288273215293884,0.0007250710041262209,9.915272676153108e-05
mdeberta,Cannabis,289656043632,pre,0.9395122528076172,0.9062182903289795,0.6589183807373047,0.27727723121643066,0.002099273493513465,,,,,,0.09111595153808594,0.28225451707839966,0.6266295313835144,0.9408304691314697,0.56817626953125,0.6863700747489929,0.35868993401527405,0.8773192167282104
mdeberta,Cannabis,289656043632,post,0.858177125453949,0.9667181968688965,0.9668670892715454,0.9493915438652039,0.0029464049730449915,,,,,,0.02617698907852173,0.956722617149353,0.017100360244512558,0.9763725996017456,0.9948403239250183,0.5576044321060181,0.46320146322250366,0.8448575735092163
mdeberta,Cannabis,289679230548,pre,0.3985234797000885,0.11721798777580261,0.3076179623603821,0.03158888220787048,0.0014607495395466685,,,,,,0.015545705333352089,0.10316839814186096,0.8812858462333679,0.8152324557304382,0.2634572386741638,0.00817206408828497,0.0029065124690532684,0.13622865080833435
mdeberta,Cannabis,289679230548,post,0.9588375091552734,0.6627964973449707,0.9449693560600281,0.0131086315959692,0.10116685926914215,,,,,,0.11332996189594269,0.860194981098175,0.026475030928850174,0.9991474151611328,0.829974889755249,0.7320175170898438,0.0016646332805976272,0.9948000907897949
mdeberta,Cannabis,289703918844,pre,0.8760125637054443,0.11201595515012741,0.36494728922843933,0.30259713530540466,0.004425152204930782,,,,,,0.324791818857193,0.5352950692176819,0.13991308212280273,0.9651848077774048,0.8746939897537231,0.6195864081382751,0.3515336215496063,0.0448688268661499
mdeberta,Cannabis,289703918844,post,0.6584724187850952,0.5814219117164612,0.3282063603401184,0.1383744478225708,0.00018450374773237854,,,,,,0.38804152607917786,0.40231892466545105,0.2096395641565323,0.620276689529419,0.35053250193595886,0.2975720167160034,0.001604089280590415,0.7429815530776978
mdeberta,Cannabis,289802213748,pre,0.8621342182159424,0.6071683168411255,0.7091702818870544,0.7703784108161926,0.0007598414667882025,,,,,,0.014348624274134636,0.05077722668647766,0.9348741173744202,0.9905873537063599,0.9726560115814209,0.9368073344230652,0.7590467929840088,0.19582465291023254
mdeberta,Cannabis,289802213748,post,0.9756349921226501,0.645399272441864,0.7500038743019104,0.6852126121520996,0.019889743998646736,,,,,,0.04792645573616028,0.23914965987205505,0.7129238843917847,0.9917283654212952,0.9444208145141602,0.935802698135376,0.696784257888794,0.1654413640499115
mdeberta,Cannabis,289870474212,pre,0.36515241861343384,0.9173952341079712,0.5605533719062805,0.19010303914546967,0.0008135565440170467,,,,,,0.07866570353507996,0.4278402030467987,0.4934941232204437,0.46952024102211,0.8838890194892883,0.0008847707649692893,0.03752036765217781,0.33317768573760986
mdeberta,Cannabis,289870474212,post,0.944740355014801,0.9267193078994751,0.9148248434066772,0.14810879528522491,0.0077856541611254215,,,,,,0.33474090695381165,0.5772518515586853,0.08800726383924484,0.0019006215734407306,0.5214711427688599,0.0008934455690905452,0.0017856743652373552,0.4973144829273224
mdeberta,Cannabis,289944143064,pre,0.6637778878211975,0.7199746966362,0.006890460383147001,0.0006251128506846726,0.0003822166472673416,,,,,,0.15392348170280457,0.6389498710632324,0.2071266770362854,0.8137569427490234,0.007891984656453133,0.010413344018161297,0.0018821859266608953,0.019419347867369652
mdeberta,Cannabis,289944143064,post,0.21178337931632996,0.9597855806350708,0.004093958530575037,0.006127225700765848,0.0013939501950517297,,,,,,0.05401172488927841,0.6520008444786072,0.2939874529838562,0.6011253595352173,0.198529914021492,0.07241500169038773,0.0027442271821200848,0.12967802584171295
mdeberta,Cannabis,290011993128,pre,0.7238466143608093,0.054752033203840256,0.9788343906402588,0.03711690753698349,0.0070801181718707085,,,,,,0.0064814090728759766,0.746957540512085,0.24656109511852264,0.9630398154258728,0.8751214742660522,0.03618597984313965,0.015746677294373512,0.024845436215400696
mdeberta,Cannabis,290011993128,post,0.8948813676834106,0.6641047596931458,0.9227437973022461,0.44746026396751404,0.0008609261130914092,,,,,,0.0025527894031256437,0.059741005301475525,0.9377061724662781,0.903464674949646,0.6509112119674683,0.2958398759365082,0.07059162110090256,0.13939636945724487
mdeberta,Cannabis,290162201580,pre,0.4283679127693176,0.904101550579071,0.4943850040435791,0.47395968437194824,0.0008693673880770802,,,,,,0.0013819315936416388,0.052110422402620316,0.9465076327323914,0.019851703196763992,0.9245941042900085,0.00035766829387284815,0.9262495040893555,0.2939108908176422
mdeberta,Cannabis,290162201580,post,0.8790819048881531,0.8236477971076965,0.5991333723068237,0.4730486571788788,0.0020911062601953745,,,,,,0.018469050526618958,0.1814994513988495,0.8000314831733704,0.9684624671936035,0.9905874133110046,0.398406445980072,0.7597605586051941,0.0008442882681265473
mdeberta,Cannabis,290634638328,pre,0.6912498474121094,0.5798168182373047,0.8236122727394104,0.32970190048217773,0.0007854740251787007,,,,,,0.14104977250099182,0.6120942234992981,0.24685601890087128,0.661048173904419,0.9441961646080017,0.0059455991722643375,0.43974733352661133,0.1562255322933197
mdeberta,Cannabis,290634638328,post,0.7750093936920166,0.9801862835884094,0.9469411969184875,0.3485342562198639,0.009178773500025272,,,,,,0.014668048359453678,0.8617056012153625,0.12362629920244217,0.12656910717487335,0.9847670793533325,0.02681019715964794,0.17665383219718933,0.04720577225089073
mdeberta,Cannabis,290638059012,pre,0.9693242311477661,0.7346196174621582,0.9060729742050171,0.4774932265281677,0.000847589981276542,,,,,,0.12788642942905426,0.7449742555618286,0.12713928520679474,0.9897563457489014,0.9038048386573792,0.249904602766037,0.2825919985771179,0.08032139390707016
mdeberta,Cannabis,290638059012,post,0.6878397464752197,0.09132130444049835,0.3217929005622864,0.011168811470270157,0.00019716942915692925,,,,,,0.14323009550571442,0.6417560577392578,0.21501383185386658,0.9991424083709717,0.5976078510284424,0.249996155500412,0.002482276875525713,0.0004646190209314227
mdeberta,Cannabis,290681287128,pre,0.9047176837921143,0.9757853746414185,0.9806548953056335,0.4895034730434418,0.002309621311724186,,,,,,0.14761078357696533,0.4307125210762024,0.4216766655445099,0.8149381279945374,0.735641598701477,0.4615021347999573,0.5917232632637024,0.7915794849395752
mdeberta,Cannabis,290681287128,post,0.9600533246994019,0.8566774129867554,0.9961643218994141,0.9151666760444641,0.003968500066548586,,,,,,0.8938170671463013,0.1032649576663971,0.0029179807752370834,0.9424239993095398,0.8520759344100952,0.8274102210998535,0.7669925093650818,0.9420433640480042
mdeberta,Cannabis,291384030780,pre,0.9685750007629395,0.7721872329711914,0.9695844650268555,0.7649794816970825,8.95778794074431e-05,,,,,,0.6949059367179871,0.2767183184623718,0.02837573178112507,0.9719924926757812,0.9256678819656372,0.46101680397987366,0.0386199951171875,0.8566924929618835
mdeberta,Cannabis,291384030780,post,0.10123347491025925,0.8743993639945984,0.7523766160011292,0.1367524266242981,0.01114726159721613,,,,,,0.07949768006801605,0.49356549978256226,0.4269368350505829,0.034100424498319626,0.9206382036209106,0.0005625758785754442,0.0007598414667882025,0.06111512705683708
mdeberta,Cannabis,291541555296,pre,0.8927263021469116,0.9825407862663269,0.9290310144424438,0.7047700881958008,0.010529711842536926,,,,,,0.8531655073165894,0.13556836545467377,0.011266177520155907,0.7739006280899048,0.7590468525886536,0.55495285987854,0.6796041131019592,0.7318258881568909
mdeberta,Cannabis,291541555296,post,0.884314239025116,0.9924227595329285,0.3515275716781616,0.9063530564308167,0.22695492208003998,,,,,,0.5167735815048218,0.4052242934703827,0.07800208777189255,0.529628336429596,0.8479047417640686,0.29057806730270386,0.7264255881309509,0.9407353401184082
mdeberta,Cannabis,291601202148,pre,0.2933032512664795,0.4938052296638489,0.335514098405838,0.021471235901117325,0.075380340218544,,,,,,0.2619578540325165,0.46378061175346375,0.2742615044116974,0.9548162221908569,0.24373242259025574,0.07739553600549698,0.0368560329079628,0.03997477516531944
mdeberta,Cannabis,291601202148,post,0.2610011398792267,0.9296003580093384,0.23961614072322845,0.3805287480354309,0.0026730059180408716,,,,,,0.3038613796234131,0.5436456799507141,0.152492955327034,0.9741286039352417,0.7033457159996033,0.7212526202201843,0.11351816356182098,0.611382007598877
mdeberta,Cannabis,291621786444,post,0.8539127707481384,0.5318781137466431,0.6926939487457275,0.3704531490802765,0.026056304574012756,,,,,,0.790092945098877,0.14969147741794586,0.06021562218666077,0.9466460347175598,0.888795018196106,0.21742059290409088,0.2423849254846573,0.6933172345161438
mdeberta,Cannabis,291758381244,pre,0.976197361946106,0.99664306640625,0.996720552444458,0.021267017349600792,0.014799639582633972,,,,,,0.6055390238761902,0.2928195297718048,0.10164140909910202,0.9890024065971375,0.500335693359375,0.027376489713788033,0.8389211297035217,0.9697281122207642
mdeberta,Cannabis,291758381244,post,0.9713677167892456,0.7448883652687073,0.9602867364883423,0.7495458126068115,0.0030219447799026966,,,,,,0.7242665886878967,0.25824519991874695,0.017488205805420876,0.9872158169746399,0.6410994529724121,0.0749729722738266,0.02460992895066738,0.9368073344230652
mdeberta,Cannabis,291787726212,pre,0.06584469974040985,0.00838045310229063,0.001213671755976975,0.0883275642991066,0.0006070755189284682,,,,,,0.07317118346691132,0.6967758536338806,0.23005294799804688,0.9504339694976807,0.1716158092021942,0.47950369119644165,0.13056229054927826,0.47682327032089233
mdeberta,Cannabis,291933006444,pre,0.9910752177238464,0.997896671295166,0.9971826076507568,0.7829115986824036,0.10185714811086655,,,,,,0.0004620370746124536,0.045500971376895905,0.9540369510650635,0.9776285290718079,0.9846935868263245,0.5735589861869812,0.8827062249183655,0.9608048796653748
mdeberta,Cannabis,291933006444,post,0.9872158169746399,0.8341030478477478,0.8955683708190918,0.5299932360649109,0.0007264875457622111,,,,,,0.7083241939544678,0.261901319026947,0.029774470254778862,0.940925657749176,0.9728049635887146,0.8386797904968262,0.2764951288700104,0.9521309733390808
mdeberta,Cannabis,291945183012,pre,0.9972743988037109,0.9711564183235168,0.9560224413871765,0.7044652104377747,0.025130948051810265,,,,,,0.5522980093955994,0.4122154712677002,0.03548654541373253,0.5950219631195068,0.3460991382598877,0.30756592750549316,0.3789186179637909,0.8509414792060852
mdeberta,Cannabis,291945183012,post,0.8867886066436768,0.7831241488456726,0.5807087421417236,0.42847251892089844,0.0036076167598366737,,,,,,0.10889486223459244,0.5221786499023438,0.3689265549182892,0.7727022171020508,0.7569868564605713,0.9990321397781372,0.2825919985771179,0.9651191234588623
mdeberta,Cannabis,292037520960,pre,0.708389163017273,0.06884986907243729,0.6193274259567261,0.04314352199435234,0.00736008258536458,,,,,,0.31959035992622375,0.5228946805000305,0.15751497447490692,0.12215621769428253,0.21082721650600433,0.04296246916055679,0.0019154996844008565,0.46077412366867065
mdeberta,Cannabis,292037520960,post,0.9959139823913574,0.2959161698818207,0.7498664855957031,0.26453644037246704,0.05070536583662033,,,,,,0.6692721843719482,0.31521695852279663,0.015510892495512962,0.0969887375831604,0.4366220533847809,0.006692850962281227,0.031151197850704193,0.9918041825294495
mdeberta,Cannabis,292069259244,post,0.9704646468162537,0.9054686427116394,0.9980044364929199,0.8971108794212341,0.006576997693628073,,,,,,0.01001667883247137,0.21647904813289642,0.7735042572021484,0.9682313799858093,0.9889279007911682,0.8749880194664001,0.2366926372051239,0.5122045874595642
mdeberta,Cannabis,292146350148,pre,0.969512403011322,0.507201611995697,0.8455601930618286,0.7693836092948914,0.03426162153482437,,,,,,0.11615002155303955,0.719892144203186,0.16395780444145203,0.848893940448761,0.8129416108131409,0.9931958317756653,0.9589433670043945,0.998755156993866
mdeberta,Cannabis,292146350148,post,0.9492534399032593,0.8411091566085815,0.414217472076416,0.3832949697971344,0.45986437797546387,,,,,,0.4304273724555969,0.4491300880908966,0.12044259160757065,0.9960469603538513,0.5978426933288574,0.9848474264144897,0.34147268533706665,0.9998273849487305
mdeberta,Cannabis,292249837296,pre,0.9847230911254883,0.9694717526435852,0.8936347365379333,0.6634509563446045,0.00027803098782896996,,,,,,0.4008154571056366,0.5188204050064087,0.08036409318447113,0.9624795913696289,0.7481683492660522,0.7749242186546326,0.44794324040412903,0.7791538834571838
mdeberta,Cannabis,292249837296,post,0.5673373937606812,0.2607187330722809,0.9050709009170532,0.2568320035934448,0.9133293032646179,,,,,,0.1380387246608734,0.5766420960426331,0.28531917929649353,0.7752647399902344,0.43782347440719604,0.23109325766563416,0.01877007447183132,0.05056453123688698
mdeberta,Cannabis,292294294560,pre,0.9709048867225647,0.8748677968978882,0.9189543128013611,0.6509112119674683,0.008251598104834557,,,,,,0.6053062677383423,0.3810169994831085,0.013676726259291172,0.9982826113700867,0.7439128756523132,0.9881823062896729,0.525368869304657,0.973304271697998
mdeberta,Cannabis,292294294560,post,0.9130092263221741,0.9793145656585693,0.9061041474342346,0.7166154384613037,0.0013696945970878005,,,,,,0.20700989663600922,0.5977612137794495,0.1952289193868637,0.8430570960044861,0.8636792898178101,0.7010995149612427,0.595727801322937,0.6749081015586853
mdeberta,Cannabis,292295663928,pre,0.9712928533554077,0.9742639660835266,0.973087728023529,0.48352646827697754,0.0011160143185406923,,,,,,0.4599747955799103,0.5012215375900269,0.038803692907094955,0.9812073707580566,0.23484505712985992,0.6674728393554688,0.3368762135505676,0.7401743531227112
mdeberta,Cannabis,292295663928,post,0.9922819137573242,0.9177138209342957,0.9758545756340027,0.06647822260856628,0.00043563012150116265,,,,,,0.5765612125396729,0.3867778778076172,0.03666088730096817,0.9890289306640625,0.029451480135321617,0.49536147713661194,0.008315778337419033,0.6234915256500244
mdeberta,Cannabis,292439852496,pre,0.4573790431022644,0.9748331308364868,0.029479406774044037,0.05611337348818779,0.0003935755812563002,,,,,,0.12504789233207703,0.3616172969341278,0.5133348107337952,0.6667137742042542,0.4002804160118103,0.10598298162221909,0.047735653817653656,0.029145970940589905
mdeberta,Cannabis,292439852496,post,0.914080023765564,0.9322916865348816,0.8360196948051453,0.07583679258823395,0.0008135565440170467,,,,,,0.6729111671447754,0.2937578856945038,0.033330950886011124,0.10792424529790878,0.02457479014992714,0.1509026288986206,0.015967652201652527,0.15234725177288055
mdeberta,Cannabis,292458797244,pre,0.7600278258323669,0.3727192282676697,0.7498665452003479,0.22244666516780853,0.001192549359984696,,,,,,0.773008406162262,0.18887969851493835,0.038111813366413116,0.009974920190870762,0.11616107821464539,0.01232420839369297,0.034749627113342285,0.04332530125975609
mdeberta,Cannabis,292458797244,post,0.9470146894454956,0.32044902443885803,0.9797646403312683,0.09977680444717407,0.0011559007689356804,,,,,,0.11436387151479721,0.7884344458580017,0.0972016379237175,0.984478771686554,0.5346732139587402,0.17412921786308289,0.04448328912258148,0.02534717507660389
mdeberta,Cannabis,292518036432,pre,0.9926185011863708,0.953686535358429,0.9950658679008484,0.4701284170150757,0.007260866928845644,,,,,,0.8620114922523499,0.13103698194026947,0.006951490417122841,0.9989433288574219,0.8202535510063171,0.0037362207658588886,0.9325147867202759,0.9706321358680725
mdeberta,Cannabis,292518036432,post,0.9695844650268555,0.4100842773914337,0.9255670309066772,0.21428009867668152,0.0008167381747625768,,,,,,0.8835402727127075,0.11178238689899445,0.004677323158830404,0.9467230439186096,0.6046324372291565,0.7853085994720459,0.7544630169868469,0.9499603509902954
mdeberta,Cannabis,292549427244,pre,0.9795799851417542,0.43050646781921387,0.8745031356811523,0.08622723817825317,0.0018785202410072088,,,,,,0.35594406723976135,0.6320649981498718,0.011990905739367008,0.9773275256156921,0.05953749269247055,0.1217118501663208,0.01963435858488083,0.6769403219223022
mdeberta,Cannabis,292549427244,post,0.9843062162399292,0.9838626980781555,0.9880964756011963,0.7613611221313477,0.01707807183265686,,,,,,0.10034836083650589,0.8630764484405518,0.03657520189881325,0.9895058274269104,0.9207896590232849,0.5217148065567017,0.5409238934516907,0.7866228222846985
mdeberta,Cannabis,292623712380,pre,0.9380673170089722,0.9459918141365051,0.9633514285087585,0.9231085181236267,0.002111583948135376,,,,,,0.2882366478443146,0.6635765433311462,0.04818682745099068,0.9599032402038574,0.8639665246009827,0.7937461733818054,0.7725306749343872,0.8456876873970032
mdeberta,Cannabis,292623712380,post,0.9781145453453064,0.7969648241996765,0.9362849593162537,0.24137760698795319,0.002501696813851595,,,,,,0.26221364736557007,0.6314797401428223,0.10630661994218826,0.9060937762260437,0.8976953029632568,0.6554462909698486,0.04053124040365219,0.621885359287262
mdeberta,Cannabis,292703054328,post,0.9917324185371399,0.8614945411682129,0.9985840916633606,0.9556514024734497,0.004962942097336054,,,,,,0.002933438867330551,0.049858208745718,0.9472084045410156,0.9991990327835083,0.9970963001251221,0.9396231174468994,0.9909403920173645,0.9683513045310974
mdeberta,Cannabis,292748060844,pre,0.2250332087278366,0.06542547047138214,0.09497107565402985,0.004881628323346376,0.01851104572415352,,,,,,0.7484217286109924,0.1300562024116516,0.12152202427387238,0.051486607640981674,0.8273055553436279,0.02598205953836441,0.008847354911267757,0.17888416349887848
mdeberta,Cannabis,292748060844,post,0.27678826451301575,0.05389915406703949,0.6084777116775513,0.06397765129804611,0.004231587518006563,,,,,,0.044836074113845825,0.5408409833908081,0.41432297229766846,0.5236639976501465,0.5776144862174988,0.4108744263648987,0.010368157178163528,0.02673386223614216
mdeberta,Cannabis,294136104096,pre,0.9852855205535889,0.9876400828361511,0.9863828420639038,0.6489114165306091,0.03810661658644676,,,,,,0.18950630724430084,0.5339546799659729,0.27653902769088745,0.933370053768158,0.7322090268135071,0.4277552366256714,0.8236123323440552,0.8757870197296143
mdeberta,Cannabis,294136104096,post,0.0643000528216362,0.9551311731338501,0.024609927088022232,0.10496371239423752,0.009831295348703861,,,,,,0.03288403898477554,0.4453873634338379,0.5217285752296448,0.45495638251304626,0.5421361327171326,0.002536047250032425,0.4390256702899933,0.6973513960838318
mdeberta,Cannabis,294298961760,pre,0.9845754504203796,0.33753103017807007,0.41046085953712463,0.42134347558021545,0.003743497421965003,,,,,,0.06824000924825668,0.8888474702835083,0.04291253164410591,0.9989412426948547,0.8698251843452454,0.26130735874176025,0.002212696708738804,0.009984569624066353
mdeberta,Cannabis,294298961760,post,0.9415064454078674,0.41075628995895386,0.9945412874221802,0.8250529766082764,0.007121428847312927,,,,,,0.357011616230011,0.6277998685836792,0.015188547782599926,0.9975466132164001,0.9986954927444458,0.5929023623466492,0.6738358736038208,0.9232124090194702
mdeberta,Cannabis,294548351580,pre,0.3454363942146301,0.08694165199995041,0.8782620429992676,0.07727359980344772,0.008283626288175583,,,,,,0.07923170924186707,0.25020459294319153,0.6705637574195862,0.34209057688713074,0.970687747001648,0.018546564504504204,0.03080674260854721,0.15655569732189178
mdeberta,Cannabis,294548351580,post,0.8739427924156189,0.9985449314117432,0.9703524708747864,0.4486677944660187,0.02222243696451187,,,,,,0.004122012294828892,0.06850374490022659,0.9273742437362671,0.7452130317687988,0.9460759162902832,0.48291683197021484,0.9014444947242737,0.9467691779136658
mdeberta,Cannabis,294637136832,pre,0.7541009783744812,0.08513706922531128,0.6930575966835022,0.32327327132225037,0.0018969200318679214,,,,,,0.2722264528274536,0.6001757979393005,0.12759776413440704,0.9665843844413757,0.9386603236198425,0.0019006215734407306,0.19590157270431519,0.0062050228007137775
mdeberta,Cannabis,294637136832,post,0.7262314558029175,0.12445222586393356,0.4978027641773224,0.16858302056789398,0.0038769266102463007,,,,,,0.0031070078257471323,0.0869811549782753,0.9099118113517761,0.3842187523841858,0.10141132771968842,0.006625025998800993,0.03667015954852104,0.0024726232513785362
mdeberta,Cannabis,294844178160,pre,0.9453489184379578,0.09872914105653763,0.8281410932540894,0.2013024389743805,0.019493872299790382,,,,,,0.5881338715553284,0.3902541995048523,0.021611889824271202,0.982624351978302,0.5165345072746277,0.14645308256149292,0.42036160826683044,0.7364006042480469
mdeberta,Cannabis,294844178160,post,0.9805620908737183,0.48694148659706116,0.9364014863967896,0.6106856465339661,0.005719129461795092,,,,,,0.6682451963424683,0.32759058475494385,0.004164224956184626,0.9902820587158203,0.43968719244003296,0.21642526984214783,0.3182732164859772,0.8836382627487183
mdeberta,Cannabis,294981665580,pre,0.3420219123363495,0.9802573323249817,0.9595540761947632,0.8693822622299194,0.004905405454337597,,,,,,0.027508584782481194,0.20986837148666382,0.7626230120658875,0.9728662371635437,0.9345148205757141,0.5950220227241516,0.7640123963356018,0.6406358480453491
mdeberta,Cannabis,294981665580,post,0.7706913948059082,0.9897316098213196,0.9674602150917053,0.7057849764823914,0.007621429860591888,,,,,,0.0017392883310094476,0.051278166472911835,0.9469825625419617,0.9581380486488342,0.990905225276947,0.29037681221961975,0.8689380288124084,0.7866228222846985
mdeberta,Cannabis,294992336664,pre,0.9811848998069763,0.6734064817428589,0.7576150894165039,0.8535773754119873,0.031484492123126984,,,,,,0.2992721199989319,0.6920166611671448,0.00871120486408472,0.8883236050605774,0.9205009937286377,0.7350714802742004,0.2286728471517563,0.6986379623413086
mdeberta,Cannabis,294992336664,post,0.9562476873397827,0.9897117614746094,0.9042073488235474,0.8340354561805725,0.0038022249937057495,,,,,,0.2534802258014679,0.5460004210472107,0.2005193531513214,0.914290726184845,0.6499119400978088,0.5295066833496094,0.4380638599395752,0.6800292134284973
